pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50148341:463176,IDFM:StopPlaceEntrance:50148341,IDFM:463176,1,1,66.03,84,,,,,
IDFM:StopPlaceEntrance:50147952:462983,IDFM:StopPlaceEntrance:50147952,IDFM:462983,1,1,15.67,19,,,,,
IDFM:StopPlaceEntrance:50147952:22126,IDFM:StopPlaceEntrance:50147952,IDFM:22126,1,1,30.07,38,,,,,
IDFM:StopPlaceEntrance:50147938:22121,IDFM:StopPlaceEntrance:50147938,IDFM:22121,1,1,11.65,14,,,,,
IDFM:StopPlaceEntrance:50147938:463154,IDFM:StopPlaceEntrance:50147938,IDFM:463154,1,1,11.65,14,,,,,
IDFM:StopPlaceEntrance:50147939:22121,IDFM:StopPlaceEntrance:50147939,IDFM:22121,1,1,28.79,36,,,,,
IDFM:StopPlaceEntrance:50147939:463154,IDFM:StopPlaceEntrance:50147939,IDFM:463154,1,1,28.79,36,,,,,
IDFM:StopPlaceEntrance:50148233:22213,IDFM:StopPlaceEntrance:50148233,IDFM:22213,1,1,37.94,48,,,,,
IDFM:StopPlaceEntrance:50148233:463056,IDFM:StopPlaceEntrance:50148233,IDFM:463056,1,1,37.94,48,,,,,
IDFM:StopPlaceEntrance:50148232:22213,IDFM:StopPlaceEntrance:50148232,IDFM:22213,1,1,39.09,49,,,,,
IDFM:StopPlaceEntrance:50148232:463056,IDFM:StopPlaceEntrance:50148232,IDFM:463056,1,1,39.09,49,,,,,
IDFM:StopPlaceEntrance:50148230:22212,IDFM:StopPlaceEntrance:50148230,IDFM:22212,1,1,33.38,42,,,,,
IDFM:StopPlaceEntrance:50148230:463167,IDFM:StopPlaceEntrance:50148230,IDFM:463167,1,1,36.88,46,,,,,
IDFM:StopPlaceEntrance:50148231:463167,IDFM:StopPlaceEntrance:50148231,IDFM:463167,1,1,26.14,33,,,,,
IDFM:StopPlaceEntrance:50148231:22212,IDFM:StopPlaceEntrance:50148231,IDFM:22212,1,1,26.35,33,,,,,
IDFM:StopPlaceEntrance:50147882:462985,IDFM:StopPlaceEntrance:50147882,IDFM:462985,1,0,119.86,152,,,,,
IDFM:StopPlaceEntrance:50147882:22035,IDFM:StopPlaceEntrance:50147882,IDFM:22035,1,0,119.87,152,,,,,
IDFM:StopPlaceEntrance:50147881:22035,IDFM:StopPlaceEntrance:50147881,IDFM:22035,1,1,88.96,113,,,,,
IDFM:StopPlaceEntrance:50147881:462985,IDFM:StopPlaceEntrance:50147881,IDFM:462985,1,1,90.61,115,,,,,
IDFM:StopPlaceEntrance:50147880:462985,IDFM:StopPlaceEntrance:50147880,IDFM:462985,1,1,88.69,112,,,,,
IDFM:StopPlaceEntrance:50147880:22035,IDFM:StopPlaceEntrance:50147880,IDFM:22035,1,1,89.82,114,,,,,
IDFM:StopPlaceEntrance:50148431:462949,IDFM:StopPlaceEntrance:50148431,IDFM:462949,1,1,29.27,37,,,,,
IDFM:StopPlaceEntrance:50148431:22058,IDFM:StopPlaceEntrance:50148431,IDFM:22058,1,1,30.07,38,,,,,
IDFM:StopPlaceEntrance:50148430:462949,IDFM:StopPlaceEntrance:50148430,IDFM:462949,1,1,23.21,29,,,,,
IDFM:StopPlaceEntrance:50148430:22058,IDFM:StopPlaceEntrance:50148430,IDFM:22058,1,1,25.44,32,,,,,
IDFM:22061:StopPlaceEntrance:50148424,IDFM:22061,IDFM:StopPlaceEntrance:50148424,1,0,50.96,64,,,,,
IDFM:463153:StopPlaceEntrance:50148424,IDFM:463153,IDFM:StopPlaceEntrance:50148424,1,0,50.96,64,,,,,
IDFM:StopPlaceEntrance:50148771:22061,IDFM:StopPlaceEntrance:50148771,IDFM:22061,1,1,42.58,54,,,,,
IDFM:StopPlaceEntrance:50148771:463153,IDFM:StopPlaceEntrance:50148771,IDFM:463153,1,1,42.58,54,,,,,
IDFM:StopPlaceEntrance:50148770:22061,IDFM:StopPlaceEntrance:50148770,IDFM:22061,1,1,37.48,47,,,,,
IDFM:StopPlaceEntrance:50148770:463153,IDFM:StopPlaceEntrance:50148770,IDFM:463153,1,1,37.48,47,,,,,
IDFM:StopPlaceEntrance:50147953:462984,IDFM:StopPlaceEntrance:50147953,IDFM:462984,1,1,16.95,21,,,,,
IDFM:StopPlaceEntrance:50147953:22120,IDFM:StopPlaceEntrance:50147953,IDFM:22120,1,1,17.46,22,,,,,
IDFM:StopPlaceEntrance:50148166:22190,IDFM:StopPlaceEntrance:50148166,IDFM:22190,1,1,12.97,16,,,,,
IDFM:StopPlaceEntrance:50148166:463162,IDFM:StopPlaceEntrance:50148166,IDFM:463162,1,1,23.95,30,,,,,
IDFM:StopPlaceEntrance:50148165:22190,IDFM:StopPlaceEntrance:50148165,IDFM:22190,1,1,20.22,25,,,,,
IDFM:StopPlaceEntrance:50148165:463162,IDFM:StopPlaceEntrance:50148165,IDFM:463162,1,1,27.5,35,,,,,
IDFM:StopPlaceEntrance:50171195:monomodalStopPlace:422065,IDFM:StopPlaceEntrance:50171195,IDFM:monomodalStopPlace:422065,1,1,53.19,67,,,,,
IDFM:StopPlaceEntrance:50170062:monomodalStopPlace:422065,IDFM:StopPlaceEntrance:50170062,IDFM:monomodalStopPlace:422065,1,1,77.39,98,,,,,
IDFM:StopPlaceEntrance:50170436:472172,IDFM:StopPlaceEntrance:50170436,IDFM:472172,1,1,47.83,60,,,,,
IDFM:StopPlaceEntrance:50170436:471757,IDFM:StopPlaceEntrance:50170436,IDFM:471757,1,1,52.48,66,,,,,
IDFM:StopPlaceEntrance:50170437:472172,IDFM:StopPlaceEntrance:50170437,IDFM:472172,1,1,53.68,68,,,,,
IDFM:StopPlaceEntrance:50170437:471757,IDFM:StopPlaceEntrance:50170437,IDFM:471757,1,1,55.54,70,,,,,
IDFM:StopPlaceEntrance:50170438:471757,IDFM:StopPlaceEntrance:50170438,IDFM:471757,1,1,56.5,71,,,,,
IDFM:StopPlaceEntrance:50170438:472172,IDFM:StopPlaceEntrance:50170438,IDFM:472172,1,1,58.35,74,,,,,
IDFM:StopPlaceEntrance:50170439:471757,IDFM:StopPlaceEntrance:50170439,IDFM:471757,1,1,50.57,64,,,,,
IDFM:StopPlaceEntrance:50170439:472172,IDFM:StopPlaceEntrance:50170439,IDFM:472172,1,1,54.76,69,,,,,
IDFM:22442:StopPlaceEntrance:50148326,IDFM:22442,IDFM:StopPlaceEntrance:50148326,1,0,54.4,69,,,,,
IDFM:463298:StopPlaceEntrance:50148326,IDFM:463298,IDFM:StopPlaceEntrance:50148326,1,0,56.31,71,,,,,
IDFM:StopPlaceEntrance:50148325:22442,IDFM:StopPlaceEntrance:50148325,IDFM:22442,1,1,2.82,3,,,,,
IDFM:StopPlaceEntrance:50148325:463298,IDFM:StopPlaceEntrance:50148325,IDFM:463298,1,1,26.57,33,,,,,
IDFM:StopPlaceEntrance:50148324:463298,IDFM:StopPlaceEntrance:50148324,IDFM:463298,1,1,1.99,2,,,,,
IDFM:StopPlaceEntrance:50148324:22442,IDFM:StopPlaceEntrance:50148324,IDFM:22442,1,1,27.75,35,,,,,
IDFM:StopPlaceEntrance:50170477:monomodalStopPlace:462901,IDFM:StopPlaceEntrance:50170477,IDFM:monomodalStopPlace:462901,1,1,24.9,31,,,,,
IDFM:StopPlaceEntrance:50170483:monomodalStopPlace:462901,IDFM:StopPlaceEntrance:50170483,IDFM:monomodalStopPlace:462901,1,1,24.59,31,,,,,
IDFM:StopPlaceEntrance:50170746:monomodalStopPlace:462901,IDFM:StopPlaceEntrance:50170746,IDFM:monomodalStopPlace:462901,1,1,27.16,34,,,,,
IDFM:StopPlaceEntrance:50170416:471477,IDFM:StopPlaceEntrance:50170416,IDFM:471477,1,1,32.15,40,,,,,
IDFM:StopPlaceEntrance:50170416:470928,IDFM:StopPlaceEntrance:50170416,IDFM:470928,1,1,33.21,42,,,,,
IDFM:StopPlaceEntrance:50170417:471477,IDFM:StopPlaceEntrance:50170417,IDFM:471477,1,1,54.88,69,,,,,
IDFM:StopPlaceEntrance:50170417:470928,IDFM:StopPlaceEntrance:50170417,IDFM:470928,1,1,59.44,75,,,,,
IDFM:StopPlaceEntrance:50170414:monomodalStopPlace:411375,IDFM:StopPlaceEntrance:50170414,IDFM:monomodalStopPlace:411375,1,1,44.84,57,,,,,
IDFM:StopPlaceEntrance:50148168:463177,IDFM:StopPlaceEntrance:50148168,IDFM:463177,1,1,33.36,42,,,,,
IDFM:StopPlaceEntrance:50148168:22191,IDFM:StopPlaceEntrance:50148168,IDFM:22191,1,1,36.04,45,,,,,
IDFM:22191:StopPlaceEntrance:50148167,IDFM:22191,IDFM:StopPlaceEntrance:50148167,1,0,26.4,33,,,,,
IDFM:463177:StopPlaceEntrance:50148167,IDFM:463177,IDFM:StopPlaceEntrance:50148167,1,0,30.11,38,,,,,
IDFM:StopPlaceEntrance:50148169:22191,IDFM:StopPlaceEntrance:50148169,IDFM:22191,1,1,42.12,53,,,,,
IDFM:StopPlaceEntrance:50148169:463177,IDFM:StopPlaceEntrance:50148169,IDFM:463177,1,1,44.82,57,,,,,
IDFM:StopPlaceEntrance:50148695:22214,IDFM:StopPlaceEntrance:50148695,IDFM:22214,1,1,29.07,37,,,,,
IDFM:StopPlaceEntrance:50148695:463047,IDFM:StopPlaceEntrance:50148695,IDFM:463047,1,1,36.46,46,,,,,
IDFM:22214:StopPlaceEntrance:50148694,IDFM:22214,IDFM:StopPlaceEntrance:50148694,1,0,23.4,29,,,,,
IDFM:463047:StopPlaceEntrance:50148694,IDFM:463047,IDFM:StopPlaceEntrance:50148694,1,0,30.59,38,,,,,
IDFM:StopPlaceEntrance:50148693:463047,IDFM:StopPlaceEntrance:50148693,IDFM:463047,1,1,18.85,24,,,,,
IDFM:StopPlaceEntrance:50148693:22214,IDFM:StopPlaceEntrance:50148693,IDFM:22214,1,1,21.46,27,,,,,
IDFM:StopPlaceEntrance:50148029:463099,IDFM:StopPlaceEntrance:50148029,IDFM:463099,1,1,53.22,67,,,,,
IDFM:StopPlaceEntrance:50148029:22171,IDFM:StopPlaceEntrance:50148029,IDFM:22171,1,1,53.54,68,,,,,
IDFM:StopPlaceEntrance:50148028:463099,IDFM:StopPlaceEntrance:50148028,IDFM:463099,1,1,53.94,68,,,,,
IDFM:StopPlaceEntrance:50148028:22171,IDFM:StopPlaceEntrance:50148028,IDFM:22171,1,1,54.93,69,,,,,
IDFM:StopPlaceEntrance:50148365:22229,IDFM:StopPlaceEntrance:50148365,IDFM:22229,1,1,23.95,30,,,,,
IDFM:StopPlaceEntrance:50148365:463083,IDFM:StopPlaceEntrance:50148365,IDFM:463083,1,1,25.11,31,,,,,
IDFM:StopPlaceEntrance:50148365:21970,IDFM:StopPlaceEntrance:50148365,IDFM:21970,1,1,29.07,37,,,,,
IDFM:StopPlaceEntrance:50148365:463084,IDFM:StopPlaceEntrance:50148365,IDFM:463084,1,1,38.02,48,,,,,
IDFM:StopPlaceEntrance:50148362:463083,IDFM:StopPlaceEntrance:50148362,IDFM:463083,1,1,38.82,49,,,,,
IDFM:StopPlaceEntrance:50148362:22229,IDFM:StopPlaceEntrance:50148362,IDFM:22229,1,1,40.61,51,,,,,
IDFM:StopPlaceEntrance:50148362:463084,IDFM:StopPlaceEntrance:50148362,IDFM:463084,1,1,56.33,71,,,,,
IDFM:StopPlaceEntrance:50148362:21970,IDFM:StopPlaceEntrance:50148362,IDFM:21970,1,1,58.53,74,,,,,
IDFM:StopPlaceEntrance:50148364:463084,IDFM:StopPlaceEntrance:50148364,IDFM:463084,1,1,22.59,28,,,,,
IDFM:StopPlaceEntrance:50148364:21970,IDFM:StopPlaceEntrance:50148364,IDFM:21970,1,1,29.95,38,,,,,
IDFM:StopPlaceEntrance:50148364:463083,IDFM:StopPlaceEntrance:50148364,IDFM:463083,1,1,41.11,52,,,,,
IDFM:StopPlaceEntrance:50148364:22229,IDFM:StopPlaceEntrance:50148364,IDFM:22229,1,1,43.18,55,,,,,
IDFM:StopPlaceEntrance:50148363:463083,IDFM:StopPlaceEntrance:50148363,IDFM:463083,1,1,19.87,25,,,,,
IDFM:StopPlaceEntrance:50148363:22229,IDFM:StopPlaceEntrance:50148363,IDFM:22229,1,1,20.34,25,,,,,
IDFM:StopPlaceEntrance:50148363:21970,IDFM:StopPlaceEntrance:50148363,IDFM:21970,1,1,52.71,67,,,,,
IDFM:StopPlaceEntrance:50148363:463084,IDFM:StopPlaceEntrance:50148363,IDFM:463084,1,1,55.26,70,,,,,
IDFM:StopPlaceEntrance:50148044:463075,IDFM:StopPlaceEntrance:50148044,IDFM:463075,1,1,9.01,11,,,,,
IDFM:StopPlaceEntrance:50148044:22182,IDFM:StopPlaceEntrance:50148044,IDFM:22182,1,1,17.72,22,,,,,
IDFM:StopPlaceEntrance:50148057:24687,IDFM:StopPlaceEntrance:50148057,IDFM:24687,1,1,17.99,22,,,,,
IDFM:StopPlaceEntrance:50148898:22219,IDFM:StopPlaceEntrance:50148898,IDFM:22219,1,1,245.1,312,,,,,
IDFM:StopPlaceEntrance:50148898:480541,IDFM:StopPlaceEntrance:50148898,IDFM:480541,1,1,261.92,333,,,,,
IDFM:StopPlaceEntrance:50148898:480531,IDFM:StopPlaceEntrance:50148898,IDFM:480531,1,1,263.6,335,,,,,
IDFM:StopPlaceEntrance:50148898:463278,IDFM:StopPlaceEntrance:50148898,IDFM:463278,1,1,277.45,353,,,,,
IDFM:StopPlaceEntrance:50148897:480541,IDFM:StopPlaceEntrance:50148897,IDFM:480541,1,1,91.56,116,,,,,
IDFM:StopPlaceEntrance:50148897:480531,IDFM:StopPlaceEntrance:50148897,IDFM:480531,1,1,95.48,121,,,,,
IDFM:StopPlaceEntrance:50148897:22219,IDFM:StopPlaceEntrance:50148897,IDFM:22219,1,1,101.18,128,,,,,
IDFM:StopPlaceEntrance:50148897:463278,IDFM:StopPlaceEntrance:50148897,IDFM:463278,1,1,113.13,144,,,,,
IDFM:22219:StopPlaceEntrance:50148515,IDFM:22219,IDFM:StopPlaceEntrance:50148515,1,0,23,29,,,,,
IDFM:480531:StopPlaceEntrance:50148515,IDFM:480531,IDFM:StopPlaceEntrance:50148515,1,0,61.86,78,,,,,
IDFM:463278:StopPlaceEntrance:50148515,IDFM:463278,IDFM:StopPlaceEntrance:50148515,1,0,62.37,79,,,,,
IDFM:480541:StopPlaceEntrance:50148515,IDFM:480541,IDFM:StopPlaceEntrance:50148515,1,0,65.26,83,,,,,
IDFM:StopPlaceEntrance:50148514:22219,IDFM:StopPlaceEntrance:50148514,IDFM:22219,1,1,43.86,55,,,,,
IDFM:StopPlaceEntrance:50148514:480541,IDFM:StopPlaceEntrance:50148514,IDFM:480541,1,1,50.85,64,,,,,
IDFM:StopPlaceEntrance:50148514:480531,IDFM:StopPlaceEntrance:50148514,IDFM:480531,1,1,52.09,66,,,,,
IDFM:StopPlaceEntrance:50148514:463278,IDFM:StopPlaceEntrance:50148514,IDFM:463278,1,1,66.33,84,,,,,
IDFM:StopPlaceEntrance:50148894:22219,IDFM:StopPlaceEntrance:50148894,IDFM:22219,1,1,14.96,19,,,,,
IDFM:StopPlaceEntrance:50148894:463278,IDFM:StopPlaceEntrance:50148894,IDFM:463278,1,1,29.33,37,,,,,
IDFM:StopPlaceEntrance:50148894:480531,IDFM:StopPlaceEntrance:50148894,IDFM:480531,1,1,34.23,43,,,,,
IDFM:StopPlaceEntrance:50148894:480541,IDFM:StopPlaceEntrance:50148894,IDFM:480541,1,1,39.05,49,,,,,
IDFM:StopPlaceEntrance:50148896:463278,IDFM:StopPlaceEntrance:50148896,IDFM:463278,1,1,38.16,48,,,,,
IDFM:StopPlaceEntrance:50148896:480531,IDFM:StopPlaceEntrance:50148896,IDFM:480531,1,1,48.37,61,,,,,
IDFM:StopPlaceEntrance:50148896:480541,IDFM:StopPlaceEntrance:50148896,IDFM:480541,1,1,49.89,63,,,,,
IDFM:StopPlaceEntrance:50148896:22219,IDFM:StopPlaceEntrance:50148896,IDFM:22219,1,1,78.38,99,,,,,
IDFM:StopPlaceEntrance:50148895:463278,IDFM:StopPlaceEntrance:50148895,IDFM:463278,1,1,141.22,179,,,,,
IDFM:StopPlaceEntrance:50148895:480531,IDFM:StopPlaceEntrance:50148895,IDFM:480531,1,1,158.93,202,,,,,
IDFM:StopPlaceEntrance:50148895:480541,IDFM:StopPlaceEntrance:50148895,IDFM:480541,1,1,163.11,207,,,,,
IDFM:StopPlaceEntrance:50148895:22219,IDFM:StopPlaceEntrance:50148895,IDFM:22219,1,1,164,208,,,,,
IDFM:StopPlaceEntrance:50148516:480541,IDFM:StopPlaceEntrance:50148516,IDFM:480541,1,1,17.46,22,,,,,
IDFM:StopPlaceEntrance:50148516:480531,IDFM:StopPlaceEntrance:50148516,IDFM:480531,1,1,22.8,29,,,,,
IDFM:StopPlaceEntrance:50148516:463278,IDFM:StopPlaceEntrance:50148516,IDFM:463278,1,1,38.68,49,,,,,
IDFM:StopPlaceEntrance:50148516:22219,IDFM:StopPlaceEntrance:50148516,IDFM:22219,1,1,57.48,73,,,,,
IDFM:StopPlaceEntrance:50148079:463007,IDFM:StopPlaceEntrance:50148079,IDFM:463007,1,1,100.01,127,,,,,
IDFM:StopPlaceEntrance:50148079:22374,IDFM:StopPlaceEntrance:50148079,IDFM:22374,1,1,101.1,128,,,,,
IDFM:22374:StopPlaceEntrance:50148076,IDFM:22374,IDFM:StopPlaceEntrance:50148076,1,0,90.03,114,,,,,
IDFM:463007:StopPlaceEntrance:50148076,IDFM:463007,IDFM:StopPlaceEntrance:50148076,1,0,99.46,126,,,,,
IDFM:StopPlaceEntrance:50148075:22374,IDFM:StopPlaceEntrance:50148075,IDFM:22374,1,1,53.01,67,,,,,
IDFM:StopPlaceEntrance:50148075:463007,IDFM:StopPlaceEntrance:50148075,IDFM:463007,1,1,60.25,76,,,,,
IDFM:StopPlaceEntrance:50148078:463007,IDFM:StopPlaceEntrance:50148078,IDFM:463007,1,1,90.38,115,,,,,
IDFM:StopPlaceEntrance:50148078:22374,IDFM:StopPlaceEntrance:50148078,IDFM:22374,1,1,95.7,121,,,,,
IDFM:StopPlaceEntrance:50148077:22374,IDFM:StopPlaceEntrance:50148077,IDFM:22374,1,1,131.78,167,,,,,
IDFM:StopPlaceEntrance:50148077:463007,IDFM:StopPlaceEntrance:50148077,IDFM:463007,1,1,137.51,175,,,,,
IDFM:StopPlaceEntrance:50148860:22041,IDFM:StopPlaceEntrance:50148860,IDFM:22041,1,1,80.3,102,,,,,
IDFM:StopPlaceEntrance:50148860:463281,IDFM:StopPlaceEntrance:50148860,IDFM:463281,1,1,82.88,105,,,,,
IDFM:StopPlaceEntrance:50148467:463281,IDFM:StopPlaceEntrance:50148467,IDFM:463281,1,1,75.52,96,,,,,
IDFM:StopPlaceEntrance:50148467:22041,IDFM:StopPlaceEntrance:50148467,IDFM:22041,1,1,79.81,101,,,,,
IDFM:StopPlaceEntrance:50148466:22041,IDFM:StopPlaceEntrance:50148466,IDFM:22041,1,1,20.1,25,,,,,
IDFM:StopPlaceEntrance:50148466:463281,IDFM:StopPlaceEntrance:50148466,IDFM:463281,1,1,22.78,29,,,,,
IDFM:StopPlaceEntrance:50148859:463281,IDFM:StopPlaceEntrance:50148859,IDFM:463281,1,1,83.25,106,,,,,
IDFM:StopPlaceEntrance:50148859:22041,IDFM:StopPlaceEntrance:50148859,IDFM:22041,1,1,84.75,107,,,,,
IDFM:StopPlaceEntrance:50148511:22241,IDFM:StopPlaceEntrance:50148511,IDFM:22241,1,1,28.62,36,,,,,
IDFM:StopPlaceEntrance:50148511:463301,IDFM:StopPlaceEntrance:50148511,IDFM:463301,1,1,28.62,36,,,,,
IDFM:StopPlaceEntrance:50148510:22241,IDFM:StopPlaceEntrance:50148510,IDFM:22241,1,1,31.05,39,,,,,
IDFM:StopPlaceEntrance:50148510:463301,IDFM:StopPlaceEntrance:50148510,IDFM:463301,1,1,31.05,39,,,,,
IDFM:StopPlaceEntrance:50148509:22241,IDFM:StopPlaceEntrance:50148509,IDFM:22241,1,1,94.75,120,,,,,
IDFM:StopPlaceEntrance:50148509:463301,IDFM:StopPlaceEntrance:50148509,IDFM:463301,1,1,94.75,120,,,,,
IDFM:StopPlaceEntrance:50148129:463235,IDFM:StopPlaceEntrance:50148129,IDFM:463235,1,1,21.23,27,,,,,
IDFM:StopPlaceEntrance:50148129:22380,IDFM:StopPlaceEntrance:50148129,IDFM:22380,1,1,30.37,38,,,,,
IDFM:StopPlaceEntrance:50148131:22380,IDFM:StopPlaceEntrance:50148131,IDFM:22380,1,1,50.13,63,,,,,
IDFM:StopPlaceEntrance:50148131:463235,IDFM:StopPlaceEntrance:50148131,IDFM:463235,1,1,52.96,67,,,,,
IDFM:StopPlaceEntrance:50148130:463235,IDFM:StopPlaceEntrance:50148130,IDFM:463235,1,1,42.47,54,,,,,
IDFM:StopPlaceEntrance:50148130:22380,IDFM:StopPlaceEntrance:50148130,IDFM:22380,1,1,46.11,58,,,,,
IDFM:StopPlaceEntrance:50148133:463235,IDFM:StopPlaceEntrance:50148133,IDFM:463235,1,1,84.33,107,,,,,
IDFM:StopPlaceEntrance:50148133:22380,IDFM:StopPlaceEntrance:50148133,IDFM:22380,1,1,85.81,109,,,,,
IDFM:StopPlaceEntrance:50148132:463235,IDFM:StopPlaceEntrance:50148132,IDFM:463235,1,1,64,81,,,,,
IDFM:StopPlaceEntrance:50148132:22380,IDFM:StopPlaceEntrance:50148132,IDFM:22380,1,1,64.84,82,,,,,
IDFM:StopPlaceEntrance:50148439:463173,IDFM:StopPlaceEntrance:50148439,IDFM:463173,1,1,23.65,30,,,,,
IDFM:StopPlaceEntrance:50148439:22056,IDFM:StopPlaceEntrance:50148439,IDFM:22056,1,1,30.78,39,,,,,
IDFM:StopPlaceEntrance:50148164:22189,IDFM:StopPlaceEntrance:50148164,IDFM:22189,1,1,10.62,13,,,,,
IDFM:StopPlaceEntrance:50148164:463163,IDFM:StopPlaceEntrance:50148164,IDFM:463163,1,1,20.45,26,,,,,
IDFM:StopPlaceEntrance:50148163:463163,IDFM:StopPlaceEntrance:50148163,IDFM:463163,1,1,22.47,28,,,,,
IDFM:StopPlaceEntrance:50148163:22189,IDFM:StopPlaceEntrance:50148163,IDFM:22189,1,1,27.94,35,,,,,
IDFM:StopPlaceEntrance:50148162:463163,IDFM:StopPlaceEntrance:50148162,IDFM:463163,1,1,9.82,12,,,,,
IDFM:StopPlaceEntrance:50148162:22189,IDFM:StopPlaceEntrance:50148162,IDFM:22189,1,1,16.28,20,,,,,
IDFM:StopPlaceEntrance:50148200:22204,IDFM:StopPlaceEntrance:50148200,IDFM:22204,1,1,13.41,17,,,,,
IDFM:StopPlaceEntrance:50148200:463172,IDFM:StopPlaceEntrance:50148200,IDFM:463172,1,1,22.16,28,,,,,
IDFM:StopPlaceEntrance:50148199:463172,IDFM:StopPlaceEntrance:50148199,IDFM:463172,1,1,17.19,21,,,,,
IDFM:StopPlaceEntrance:50148199:22204,IDFM:StopPlaceEntrance:50148199,IDFM:22204,1,1,26.17,33,,,,,
IDFM:StopPlaceEntrance:50148198:463172,IDFM:StopPlaceEntrance:50148198,IDFM:463172,1,1,109.31,139,,,,,
IDFM:StopPlaceEntrance:50148198:22204,IDFM:StopPlaceEntrance:50148198,IDFM:22204,1,1,110.33,140,,,,,
IDFM:StopPlaceEntrance:50147866:22032,IDFM:StopPlaceEntrance:50147866,IDFM:22032,1,1,28.39,36,,,,,
IDFM:StopPlaceEntrance:50147866:463069,IDFM:StopPlaceEntrance:50147866,IDFM:463069,1,1,36.9,47,,,,,
IDFM:StopPlaceEntrance:50148256:21930,IDFM:StopPlaceEntrance:50148256,IDFM:21930,1,1,94.6,120,,,,,
IDFM:StopPlaceEntrance:50148256:462956,IDFM:StopPlaceEntrance:50148256,IDFM:462956,1,1,94.72,120,,,,,
IDFM:StopPlaceEntrance:50148255:462956,IDFM:StopPlaceEntrance:50148255,IDFM:462956,1,1,47.18,60,,,,,
IDFM:StopPlaceEntrance:50148255:21930,IDFM:StopPlaceEntrance:50148255,IDFM:21930,1,1,50.25,64,,,,,
IDFM:StopPlaceEntrance:50148254:21930,IDFM:StopPlaceEntrance:50148254,IDFM:21930,1,1,34.96,44,,,,,
IDFM:StopPlaceEntrance:50148254:462956,IDFM:StopPlaceEntrance:50148254,IDFM:462956,1,1,37.89,48,,,,,
IDFM:StopPlaceEntrance:50148776:463170,IDFM:StopPlaceEntrance:50148776,IDFM:463170,1,1,67.61,86,,,,,
IDFM:StopPlaceEntrance:50148776:22102,IDFM:StopPlaceEntrance:50148776,IDFM:22102,1,1,68.77,87,,,,,
IDFM:StopPlaceEntrance:50147943:22102,IDFM:StopPlaceEntrance:50147943,IDFM:22102,1,1,70.32,89,,,,,
IDFM:StopPlaceEntrance:50147943:463170,IDFM:StopPlaceEntrance:50147943,IDFM:463170,1,1,73.1,93,,,,,
IDFM:StopPlaceEntrance:50147942:22102,IDFM:StopPlaceEntrance:50147942,IDFM:22102,1,1,37.98,48,,,,,
IDFM:StopPlaceEntrance:50147942:463170,IDFM:StopPlaceEntrance:50147942,IDFM:463170,1,1,39.11,49,,,,,
IDFM:StopPlaceEntrance:50147944:22102,IDFM:StopPlaceEntrance:50147944,IDFM:22102,1,1,89.91,114,,,,,
IDFM:StopPlaceEntrance:50147944:463170,IDFM:StopPlaceEntrance:50147944,IDFM:463170,1,1,90.96,115,,,,,
IDFM:StopPlaceEntrance:50147753:463178,IDFM:StopPlaceEntrance:50147753,IDFM:463178,1,1,20.73,26,,,,,
IDFM:StopPlaceEntrance:50147753:22016,IDFM:StopPlaceEntrance:50147753,IDFM:22016,1,1,25.53,32,,,,,
IDFM:463178:StopPlaceEntrance:50148775,IDFM:463178,IDFM:StopPlaceEntrance:50148775,1,0,47.17,60,,,,,
IDFM:22016:StopPlaceEntrance:50148775,IDFM:22016,IDFM:StopPlaceEntrance:50148775,1,0,55.1,70,,,,,
IDFM:StopPlaceEntrance:50147752:22016,IDFM:StopPlaceEntrance:50147752,IDFM:22016,1,1,158.62,202,,,,,
IDFM:StopPlaceEntrance:50147752:463178,IDFM:StopPlaceEntrance:50147752,IDFM:463178,1,1,159.55,203,,,,,
IDFM:StopPlaceEntrance:50148774:22016,IDFM:StopPlaceEntrance:50148774,IDFM:22016,1,1,19.97,25,,,,,
IDFM:StopPlaceEntrance:50148774:463178,IDFM:StopPlaceEntrance:50148774,IDFM:463178,1,1,24.48,31,,,,,
IDFM:StopPlaceEntrance:50147751:463178,IDFM:StopPlaceEntrance:50147751,IDFM:463178,1,1,176.86,225,,,,,
IDFM:StopPlaceEntrance:50147751:22016,IDFM:StopPlaceEntrance:50147751,IDFM:22016,1,1,177.96,226,,,,,
IDFM:StopPlaceEntrance:50148377:21971,IDFM:StopPlaceEntrance:50148377,IDFM:21971,1,1,47.72,60,,,,,
IDFM:StopPlaceEntrance:50148376:21971,IDFM:StopPlaceEntrance:50148376,IDFM:21971,1,1,69.93,89,,,,,
IDFM:StopPlaceEntrance:50148534:monomodalStopPlace:53783,IDFM:StopPlaceEntrance:50148534,IDFM:monomodalStopPlace:53783,1,1,55.22,70,,,,,
IDFM:StopPlaceEntrance:50148533:monomodalStopPlace:53783,IDFM:StopPlaceEntrance:50148533,IDFM:monomodalStopPlace:53783,1,1,108.03,137,,,,,
IDFM:StopPlaceEntrance:50148532:monomodalStopPlace:53783,IDFM:StopPlaceEntrance:50148532,IDFM:monomodalStopPlace:53783,1,1,27.44,34,,,,,
IDFM:StopPlaceEntrance:50170733:monomodalStopPlace:53783,IDFM:StopPlaceEntrance:50170733,IDFM:monomodalStopPlace:53783,1,1,74.28,94,,,,,
